/OUT1 X,/OUT1 Y,/OUT2 X,/OUT2 Y,/OUT0 X,/OUT0 Y,/OUT2' X,/OUT2' Y,/OUT1' X,/OUT1' Y,/OUT0' X,/OUT0' Y,/I0/VQ X,/I0/VQ Y,/OUT3 X,/OUT3 Y
2.739999999999984e-06,1.337495130847047,2.739999999999984e-06,1.7868368765717,2.739999999999984e-06,-0.03027464906860873,2.739999999999984e-06,0.01962098967950027,2.739999999999984e-06,1.779235675346262,2.739999999999984e-06,1.852692009848984,2.739999999999984e-06,1.143472930664743,2.739999999999984e-06,1.799230078643879
2.749999999999984e-06,1.40958024337616,2.749999999999984e-06,-0.0004469692955744849,2.749999999999984e-06,-0.03196781909930373,2.749999999999984e-06,1.780586483726846,2.749999999999984e-06,1.770068987077541,2.749999999999984e-06,1.855192469273004,2.749999999999984e-06,1.143362643790028,2.749999999999984e-06,0.008025185868156183
2.759999999999984e-06,1.365099838252959,2.759999999999984e-06,1.788832789315169,2.759999999999984e-06,-0.03329586099912047,2.759999999999984e-06,0.02797696405880776,2.759999999999984e-06,1.762938930865905,2.759999999999984e-06,1.85756879242594,2.759999999999984e-06,1.143256703440133,2.759999999999984e-06,0.000468122635559006
2.769999999999984e-06,1.431467139475952,2.769999999999984e-06,-0.0005062573832246689,2.769999999999984e-06,-0.03465494701838497,2.769999999999984e-06,1.785874722992663,2.769999999999984e-06,1.755394695626753,2.769999999999984e-06,1.859942607058054,2.769999999999984e-06,1.143019200915061,2.769999999999984e-06,1.580499283109128
2.779999999999984e-06,1.391021645880615,2.779999999999984e-06,1.787872836187828,2.779999999999984e-06,-0.03560817161753575,2.779999999999984e-06,0.01379439837889719,2.779999999999984e-06,1.745076698140921,2.779999999999984e-06,1.862104590123959,2.779999999999984e-06,1.143224857285166,2.779999999999984e-06,1.799180440061784
2.789999999999983e-06,1.454526243608823,2.789999999999983e-06,-0.0005973795164474434,2.789999999999983e-06,-0.03653183106734489,2.789999999999983e-06,1.78353505100165,2.789999999999983e-06,1.737877724634206,2.789999999999983e-06,1.863747741737742,2.789999999999983e-06,1.143131599140515,2.789999999999983e-06,0.007303587200155789
2.799999999999983e-06,1.415354537176115,2.799999999999983e-06,1.789616017318928,2.799999999999983e-06,-0.03767559436132474,2.799999999999983e-06,0.01996177984814221,2.799999999999983e-06,1.724544710687162,2.799999999999983e-06,1.866072791242586,2.799999999999983e-06,1.143039323955795,2.799999999999983e-06,0.0004276287394984958
2.809999999999983e-06,1.474326088116013,2.809999999999983e-06,-0.000668317494342058,2.809999999999983e-06,-0.03820346403451601,2.809999999999983e-06,1.787938328566275,2.809999999999983e-06,1.719773965095138,2.809999999999983e-06,1.867403736886599,2.809999999999983e-06,1.142813476563268,2.809999999999983e-06,1.61625313840495
2.819999999999983e-06,1.43823276712574,2.819999999999983e-06,1.788690858591459,2.819999999999983e-06,-0.03852925450039258,2.819999999999983e-06,0.009727998104654014,2.819999999999983e-06,1.702036919417609,2.819999999999983e-06,1.868791666032685,2.819999999999983e-06,1.143018818948986,2.819999999999983e-06,1.799165889975281
2.829999999999983e-06,1.494954852253838,2.829999999999983e-06,-0.0007846296530381516,2.829999999999983e-06,-0.03829371002062506,2.829999999999983e-06,1.785927664053938,2.829999999999983e-06,1.696713268777683,2.829999999999983e-06,1.86859521356596,2.829999999999983e-06,1.142933917319085,2.829999999999983e-06,0.006943834312232489
2.839999999999983e-06,1.460152998534493,2.839999999999983e-06,1.790145108275218,2.839999999999983e-06,-0.03848919803477939,2.839999999999983e-06,0.01488562162433429,2.839999999999983e-06,1.676918057599154,2.839999999999983e-06,1.86976814904802,2.839999999999983e-06,1.142850526194114,2.839999999999983e-06,0.000407177094635047
2.849999999999983e-06,1.511506360350693,2.849999999999983e-06,-0.0008630312866288999,2.849999999999983e-06,-0.03803808590076026,2.849999999999983e-06,1.789594667075871,2.849999999999983e-06,1.677405280636665,2.849999999999983e-06,1.869017677413517,2.849999999999983e-06,1.142633482118128,2.849999999999983e-06,1.643668977970496
2.859999999999983e-06,1.477283603805737,2.859999999999983e-06,1.789343349383497,2.859999999999983e-06,-0.03717228181783184,2.859999999999983e-06,0.007187822540710646,2.859999999999983e-06,1.655511568168455,2.859999999999983e-06,1.868166256631405,2.859999999999983e-06,1.142839532145741,2.859999999999983e-06,1.799170160234502
2.869999999999983e-06,1.529757720265505,2.869999999999983e-06,-0.001015009740399003,2.869999999999983e-06,-0.03538866668630476,2.869999999999983e-06,1.787761725269985,2.869999999999983e-06,1.650646815346997,2.869999999999983e-06,1.866097930066292,2.869999999999983e-06,1.142764353372991,2.869999999999983e-06,0.00660036358564435
2.879999999999983e-06,1.49487776169617,2.879999999999983e-06,1.790795676537383,2.879999999999983e-06,-0.03457198332388366,2.879999999999983e-06,0.01078865863450499,2.879999999999983e-06,1.630336648677386,2.879999999999983e-06,1.865531382038168,2.879999999999983e-06,1.142690918849676,2.879999999999983e-06,0.0003878533517340007
2.889999999999982e-06,1.54238007375981,2.889999999999982e-06,-0.001092575000049642,2.889999999999982e-06,-0.03259976284545078,2.889999999999982e-06,1.790869703679467,2.889999999999982e-06,1.632415702342545,2.889999999999982e-06,1.863019938298399,2.889999999999982e-06,1.142485209015957,2.889999999999982e-06,1.664415271696082
